2933208;Vera Cruz (BA);BA;não;1877,00;43658;252,76; não
3534302;Orlândia (SP);SP;não;368,02;43305;296,43; não
3525102;Jardinópolis (SP);SP;não;334,30;42913;503,36; não
4206504;Guaramirim (SC);SC;não;546,05;42889;268,12; não
4218202;Timbó (SC);SC;não;608,57;42805;127,25; não
4104006;Campina Grande do Sul (PR);PR;não;380,81;42547;539,86; não
4317608;Santo Antônio da Patrulha (RS);RS;não;sem info;42335;1048,90; não
2109601;Rosário (MA);MA;não;2854,00;42313;685,03; não
4215000;Rio Negrinho (SC);SC;não;527,22;42017;908,39; não
2612604;Santa Maria da Boa Vista (PE);PE;não;2284,00;41647;3001,17; não
2702900;Girau do Ponciano (AL);AL;não;2305,00;41287;502,15; não
5208806;Goianira (GO);GO;não;934,17;41188;200,40; não
3130101;Igarapé (MG);MG;não;538,56;41159;109,93; não
3554508;Tietê (SP);SP;não;146,09;41026;392,51; não
2929206;São Francisco do Conde (BA);BA;não;1930,00;40236;266,63; não
4117503;Paiçandu (PR);PR;não;664,15;40161;170,84; não
2200400;Altos (PI);PI;não;2,714,749;39850;957,62; não
4204806;Curitibanos (SC);SC;não;731,11;39553;952,28; não
2306256;Itaitinga (CE);CE;não;2903,00;39321;150,79; não
3518602;Guariba (SP);SP;não;338,87;39216;270,45; não
4305355;Charqueadas (RS);RS;não;1185,00;38911;216,51; não
3539509;Pitangueiras (SP);SP;não;370,22;38890;429,58; não
3109006;Brumadinho (MG);MG;não;544,90;38882;640,15; não
4306767;Eldorado do Sul (RS);RS;não;1141,00;38600;509,70; não
2205508;José de Freitas (PI);PI;não;2756,00;38542;1538,21; não
1300300;Autazes (AM);AM;não;sem info;38460;7599,28; não
2925204;Pojuca (BA);BA;não;1,979,777;38429;318,21; não
2308005;Massapê (CE);CE;não;3,055,699;38218;571,53; não
2929305;São Gonçalo dos Campos (BA);BA;não;1875,00;37695;293,99; não
1301100;Careiro (AM);AM;não;3778,00;37391;6091,55; não
3141108;Matozinhos (MG);MG;não;630,47;37350;252,91; não
2110203;Santa Rita (MA);MA;não;2827,00;37117;786,08; não
4218004;Tijucas (SC);SC;não;645,11;36941;276,62; não
3502507;Aparecida (SP);SP;não;179,97;36270;120,94; não
2706901;Pilar (AL);AL;não;2398,00;35543;248,98; não
2909901;Curaçá (BA);BA;não;sem info;35415;6442,19; não
2308401;Missão Velha (CE);CE;não;2463,00;35404;651,11; não
4201307;Araquari (SC);SC;não;549,87;35328;401,83; não
4213609;Porto União (SC);SC;não;646,07;35196;851,24; não
4216305;São João Batista (SC);SC;não;670,36;35103;220,73; não
4114807;Marialva (PR);PR;não;632,43;34957;475,47; não
3521002;Iperó (SP);SP;não;128,48;34940;170,94; não
4310108;Igrejinha (RS);RS;não;1117,00;34914;136,82; não
3550407;São Pedro (SP);SP;não;195,12;34900;618,20; não
4314803;Portão (RS);RS;não;1162,00;34708;159,94; não
3513108;Cravinhos (SP);SP;não;293,70;34651;311,34; não
1303536;Presidente Figueiredo (AM);AM;não;4027,00;34596;25422,24; não
4114203;Mandaguari (PR);PR;não;627,40;34554;335,82; não
2708808;São Sebastião (AL);AL;não;2302,00;34546;305,75; não
4102000;Assis Chateaubriand (PR);PR;não;880,20;34057;969,59; não
2926301;Riachão do Jacuípe (BA);BA;não;1904,00;34023;1199,20; não
3544004;Rio das Pedras (SP);SP;não;169,38;33944;226,94; não
2310209;Paracuru (CE);CE;não;3187,00;33898;303,25; não
2908507;Conceição do Jacuípe (BA);BA;não;1884,00;33879;115,68; não
4122305;Rio Negro (PR);PR;não;518,81;33855;603,25; não
4308607;Garibaldi (RS);RS;não;1026,00;33632;167,70; não
3520400;Ilhabela (SP);SP;não;203,00;33369;348,30; não
3305752;Tanguá (RJ);RJ;não;499,36;32974;146,62; não
4108809;Guaíra (PR);PR;não;922,01;32971;560,51; não
3550209;São Miguel Arcanjo (SP);SP;não;184,76;32903;930,01; não
3158953;Santana do Paraíso (MG);MG;não;855,84;32860;275,53; não
3508603;Cachoeira Paulista (SP);SP;não;212,93;32771;287,84; não
4111506;Ivaiporã (PR);PR;não;728,20;32713;432,47; não
2310258;Paraipaba (CE);CE;não;3191,00;32520;301,12; não
3502903;Araçoiaba da Serra (SP);SP;não;124,25;32512;255,55; não
4122206;Rio Branco do Sul (PR);PR;não;431,86;32499;814,36; não
4213203;Pomerode (SC);SC;não;588,02;32338;215,90; não
5106505;Poconé (MT);MT;não;1631,00;32258;17260,86; não
3531902;Morro Agudo (SP);SP;não;382,16;32221;1386,18; não
5215603;Padre Bernardo (GO);GO;não;1145,00;32154;3137,90; não
2312007;Santana do Acaraú (CE);CE;não;3074,00;32026;969,32; não
1303569;Rio Preto da Eva (AM);AM;não;3978,00;32015;5813,20; não
3105400;Barão de Cocais (MG);MG;não;673,11;31978;340,68; não
3505609;Barrinha (SP);SP;não;342,11;31924;146,57; não
3506607;Biritiba Mirim (SP);SP;não;81,06;31795;316,72; não
4117909;Palotina (PR);PR;não;903,36;31366;651,23; não
3165537;Sarzedo (MG);MG;não;563,98;31067;61,89; não
4212502;Penha (SC);SC;não;590,45;31040;58,78; não
3526209;Juquitiba (SP);SP;não;77,47;31025;521,60; não
2109452;Raposa (MA);MA;não;2924,00;30843;64,18; não
4306403;Dois Irmãos (RS);RS;não;1143,00;30765;65,16; não
3157203;Santa Bárbara (MG);MG;não;683,83;30694;684,21; não
3140704;Mateus Leme (MG);MG;não;566,88;30682;302,59; não
1302553;Manaquiri (AM);AM;não;3830,00;30251;3975,76; não
3162922;São Joaquim de Bicas (MG);MG;não;548,93;30184;72,46; não
2800605;Barra dos Coqueiros (SE);SE;não;2173,00;29820;91,10; não
4217709;Sombrio (SC);SC;não;916,27;29708;142,75; não
4308201;Flores da Cunha (RS);RS;não;962,51;29609;272,66; não
2914505;Irará (BA);BA;não;1906,00;29483;239,66; não
1301159;Careiro da Várzea (AM);AM;não;sem info;29197;2631,13; não
3518305;Guararema (SP);SP;não;80,08;28980;270,50; não
2704203;Limoeiro de Anadia (AL);AL;não;2367,00;28951;315,67; não
3537909;Pilar do Sul (SP);SP;não;152,84;28717;682,40; não
3525201;Jarinu (SP);SP;não;75,50;28554;207,67; não
5203302;Bela Vista de Goiás (GO);GO;não;912,06;28517;1276,62; não
2511202;Pedras de Fogo (PB);PB;não;2728,00;28494;401,12; não
2403608;Extremoz (RN);RN;não;2971,00;28335;125,67; não
4322004;Triunfo (RS);RS;não;1197,00;28297;823,42; não
5214507;Nerópolis (GO);GO;não;935,60;28275;204,22; não
4104253;Campo Magro (PR);PR;não;431,48;28250;275,47; não
4219705;Xaxim (SC);SC;não;858,65;28205;294,72; não
4304804;Carlos Barbosa (RS);RS;não;1022,00;28102;229,91; não
4116901;Nova Esperança (PR);PR;não;689,02;28080;401,59; não
2709202;Traipu (AL);AL;não;2312,00;28064;697,84; não
3526407;Laranjal Paulista (SP);SP;não;161,16;27891;386,76; não
4202107;Barra Velha (SC);SC;não;567,77;27795;140,16; não
3547502;Santa Rita do Passa Quatro (SP);SP;não;257,21;27583;752,99; não
3512209;Conchal (SP);SP;não;178,31;27553;183,83; não
2508307;Lagoa Seca (PB);PB;não;2681,00;27540;109,34; não
4111258;Itaperuçu (PR);PR;não;433,95;27506;312,38; não
2408201;Nísia Floresta (RN);RN;não;2,913,185;27376;306,05; não
4318507;São José do Norte (RS);RS;não;1351,00;27208;1117,87; não
2307106;Jardim (CE);CE;não;2421,00;27069;457,03; não
2303204;Caririaçu (CE);CE;não;2497,00;26888;623,82; não
2105104;Icatu (MA);MA;não;2895,00;26834;1448,80; não
5200308;Alexânia (GO);GO;não;1014,00;26768;847,89; não
4216503;São Joaquim (SC);SC;não;849,00;26639;1885,61; não
4313375;Nova Santa Rita (RS);RS;não;1145,00;26472;217,87; não
2901106;Amélia Rodrigues (BA);BA;não;1892,00;26394;124,08; não
2607752;Itapissuma (PE);PE;não;2694,00;26344;74,25; não
2304954;Guaiúba (CE);CE;não;2913,00;26337;267,20; não
4102109;Astorga (PR);PR;não;616,50;26193;434,79; não
3106309;Belo Oriente (MG);MG;não;875,42;26164;336,01; não
2404200;Goianinha (RN);RN;não;2890,00;26073;192,28; não
3547601;Santa Rosa de Viterbo (SP);SP;não;293,75;26067;289,67; não
4205456;Forquilhinha (SC);SC;não;890,31;25989;181,92; não
4123501;Santa Helena (PR);PR;não;1034,00;25912;758,23; não
3136652;Juatuba (MG);MG;não;571,97;25890;96,79; não
2607604;Ilha de Itamaracá (PE);PE;não;2700,00;25806;65,41; não
4114302;Mandirituba (PR);PR;não;451,98;25669;379,18; não
3509403;Cajuru (SP);SP;não;303,40;25655;660,69; não
3546702;Santa Gertrudes (SP);SP;não;170,21;25649;97,69; não
4304663;Capão do Leão (RS);RS;não;1384,00;25495;785,37; não
2608750;Lagoa Grande (PE);PE;não;sem info;25299;1852,19; não
2704005;Junqueiro (AL);AL;não;2310,00;25079;254,07; não
4319505;São Sebastião do Caí (RS);RS;não;1050,00;24970;111,45; não
2908903;Coração de Maria (BA);BA;não;1897,00;24792;372,32; não
2504603;Conde (PB);PB;não;2755,00;24783;172,95; não
5217302;Pirenópolis (GO);GO;não;1023,00;24751;2227,79; não
3109303;Buritis (MG);MG;não;1113,00;24689;5219,47; não
2702355;Craíbas (AL);AL;não;2351,00;24506;275,33; não
2512903;Rio Tinto (PB);PB;não;2822,00;24149;466,40; não
3507803;Brodowski (SP);SP;não;348,19;24098;279,80; não
2304350;Forquilha (CE);CE;não;3052,00;24055;516,99; não
3512407;Cordeirópolis (SP);SP;não;161,91;23797;137,34; não
4318408;São Jerônimo (RS);RS;não;1195,00;23767;937,05; não
2930774;Sobradinho (BA);BA;não;2219,00;23705;1322,66; não
3521408;Iracemápolis (SP);SP;não;162,10;23271;115,95; não
3553302;Tambaú (SP);SP;não;263,08;23262;561,57; não
2304004;Coreaú (CE);CE;não;3000,00;23106;775,75; não
2105500;João Lisboa (MA);MA;não;2351,00;23020;1126,52; não
2908200;Conceição da Feira (BA);BA;não;1871,00;23014;159,78; não
2916104;Itaparica (BA);BA;não;1893,00;22862;115,92; não
3548005;Santo Antônio de Posse (SP);SP;não;143,96;22801;154,11; não
2702603;Feira Grande (AL);AL;não;2,308,207;22472;155,97; não
2407807;Monte Alegre (RN);RN;não;2922,00;22459;199,52; não
4100509;Altônia (PR);PR;não;892,31;21986;661,56; não
3513603;Cunha (SP);SP;não;233,03;21923;1407,17; não
2503001;Caaporã (PB);PB;não;2731,00;21873;150,17; não
2100204;Alcântara (MA);MA;não;2959,00;21661;1483,23; não
4208104;Itaiópolis (SC);SC;não;553,35;21500;1295,32; não
4319000;São Marcos (RS);RS;não;947,13;21364;256,25; não
4112108;Jandaia do Sul (PR);PR;não;627,99;21338;187,60; não
4106605;Cruzeiro do Oeste (PR);PR;não;785,96;21199;779,22; não
4219002;Urussanga (SC);SC;não;868,00;21169;240,48; não
1713205;Miracema do Tocantins (TO);TO;não;1790,00;19040;2656,08; não
